word	cl100k	o200k	saved	score_per_1M	freq_per_1M
gents	2	2	1	1.4	1.41
goethe	2	2	1	1.4	1.41
gusts	2	2	1	1.4	1.41
hailing	2	2	1	1.4	1.41
haines	2	2	1	1.4	1.41
hester	2	2	1	1.4	1.41
hijab	2	2	1	1.4	1.41
hogg	2	2	1	1.4	1.41
hornet	2	2	1	1.4	1.41
impeached	2	2	1	1.4	1.41
insignia	2	2	1	1.4	1.41
intercontinental	2	2	1	1.4	1.41
israelites	3	2	1	1.4	1.41
jigsaw	2	2	1	1.4	1.41
juniper	2	2	1	1.4	1.41
keaton	2	2	1	1.4	1.41
kindred	2	2	1	1.4	1.41
labelling	2	2	1	1.4	1.41
lander	2	2	1	1.4	1.41
lapd	2	2	1	1.4	1.41
lollipop	2	2	1	1.4	1.41
machete	2	2	1	1.4	1.41
mallory	2	2	1	1.4	1.41
marshes	2	2	1	1.4	1.41
marshmallow	2	2	1	1.4	1.41
matteo	2	2	1	1.4	1.41
mika	2	2	1	1.4	1.41
mobilized	2	2	1	1.4	1.41
molested	2	2	1	1.4	1.41
monograph	2	2	1	1.4	1.41
montenegro	2	2	1	1.4	1.41
mulberry	2	2	1	1.4	1.41
munro	2	2	1	1.4	1.41
nameless	2	2	1	1.4	1.41
natalia	3	2	1	1.4	1.41
naturalist	2	2	1	1.4	1.41
nyu	2	2	1	1.4	1.41
officiating	2	2	1	1.4	1.41
oof	2	2	1	1.4	1.41
opec	2	2	1	1.4	1.41
opposites	2	2	1	1.4	1.41
orwell	2	2	1	1.4	1.41
outburst	2	2	1	1.4	1.41
overseen	2	2	1	1.4	1.41
pathologist	2	2	1	1.4	1.41
pcr	2	2	1	1.4	1.41
peacekeeping	2	2	1	1.4	1.41
pharmacology	2	2	1	1.4	1.41
pixie	2	2	1	1.4	1.41
poaching	2	2	1	1.4	1.41
preventable	2	2	1	1.4	1.41
primed	2	2	1	1.4	1.41
proponent	2	2	1	1.4	1.41
protectors	2	2	1	1.4	1.41
provost	2	2	1	1.4	1.41
putt	1	2	1	1.4	1.41
quadruple	2	2	1	1.4	1.41
quaker	2	2	1	1.4	1.41
rachael	3	2	1	1.4	1.41
racking	2	2	1	1.4	1.41
raptor	2	2	1	1.4	1.41
ratchet	2	2	1	1.4	1.41
ravine	2	2	1	1.4	1.41
raving	2	2	1	1.4	1.41
redress	2	2	1	1.4	1.41
reigned	2	2	1	1.4	1.41
reincarnation	2	2	1	1.4	1.41
renewables	1	2	1	1.4	1.41
replays	2	2	1	1.4	1.41
ruben	2	2	1	1.4	1.41
runnin	2	2	1	1.4	1.41
samaritan	3	2	1	1.4	1.41
saxophone	2	2	1	1.4	1.41
schuster	2	2	1	1.4	1.41
scorpio	2	2	1	1.4	1.41
selma	2	2	1	1.4	1.41
settler	2	2	1	1.4	1.41
shellfish	2	2	1	1.4	1.41
showering	2	2	1	1.4	1.41
shutout	2	2	1	1.4	1.41
sickle	2	2	1	1.4	1.41
skateboarding	2	2	1	1.4	1.41
skit	2	2	1	1.4	1.41
slavic	2	2	1	1.4	1.41
snowboarding	2	2	1	1.4	1.41
snuff	2	2	1	1.4	1.41
solidly	2	2	1	1.4	1.41
sonoma	2	2	1	1.4	1.41
stairway	2	2	1	1.4	1.41
starry	2	2	1	1.4	1.41
stoic	2	2	1	1.4	1.41
suspending	2	2	1	1.4	1.41
suzy	2	2	1	1.4	1.41
swamps	2	2	1	1.4	1.41
tardis	2	2	1	1.4	1.41
taser	2	2	1	1.4	1.41
temperance	2	2	1	1.4	1.41
terrence	2	2	1	1.4	1.41
testimonies	2	2	1	1.4	1.41
thierry	2	2	1	1.4	1.41
thrash	2	2	1	1.4	1.41
thwarted	2	2	1	1.4	1.41
thx	2	2	1	1.4	1.41
tombstone	2	2	1	1.4	1.41
torches	2	2	1	1.4	1.41
transplants	2	2	1	1.4	1.41
tributaries	3	2	1	1.4	1.41
tributary	3	2	1	1.4	1.41
trumpets	2	2	1	1.4	1.41
turd	2	2	1	1.4	1.41
turrets	2	2	1	1.4	1.41
unhappiness	2	2	1	1.4	1.41
unifying	2	2	1	1.4	1.41
unites	2	2	1	1.4	1.41
unsustainable	1	2	1	1.4	1.41
utopian	2	2	1	1.4	1.41
verlag	2	2	1	1.4	1.41
walcott	3	2	1	1.4	1.41
warship	2	2	1	1.4	1.41
weathered	2	2	1	1.4	1.41
whooping	2	2	1	1.4	1.41
widowed	2	2	1	1.4	1.41
willed	2	2	1	1.4	1.41
woolf	2	2	1	1.4	1.41
wounding	2	2	1	1.4	1.41
wwf	2	2	1	1.4	1.41
wwi	2	2	1	1.4	1.41
xinjiang	3	2	1	1.4	1.41
zane	2	2	1	1.4	1.41
zenith	1	2	1	1.4	1.41
zimmer	2	2	1	1.4	1.41
abuser	2	2	1	1.4	1.38
acm	2	2	1	1.4	1.38
actin	2	2	1	1.4	1.38
adnan	2	2	1	1.4	1.38
allie	2	2	1	1.4	1.38
andes	2	2	1	1.4	1.38
andres	2	2	1	1.4	1.38
appropriated	1	2	1	1.4	1.38
armenians	3	2	1	1.4	1.38
arming	2	2	1	1.4	1.38
artie	2	2	1	1.4	1.38
atrocious	2	2	1	1.4	1.38
autobiographical	2	2	1	1.4	1.38
avian	2	2	1	1.4	1.38
backstory	1	2	1	1.4	1.38
bayou	2	2	1	1.4	1.38
blueprints	2	2	1	1.4	1.38
bodyguards	2	2	1	1.4	1.38
branson	2	2	1	1.4	1.38
briefings	2	2	1	1.4	1.38
bugging	2	2	1	1.4	1.38
carney	2	2	1	1.4	1.38
carrington	2	2	1	1.4	1.38
castillo	2	2	1	1.4	1.38
chairmen	2	2	1	1.4	1.38
chastity	2	2	1	1.4	1.38
chime	2	2	1	1.4	1.38
circumstantial	2	2	1	1.4	1.38
closeness	2	2	1	1.4	1.38
commemorating	2	2	1	1.4	1.38
conceding	2	2	1	1.4	1.38
contended	2	2	1	1.4	1.38
contradicted	2	2	1	1.4	1.38
corbin	2	2	1	1.4	1.38
cordon	2	2	1	1.4	1.38
coulter	3	2	1	1.4	1.38
crawley	2	2	1	1.4	1.38
crazed	2	2	1	1.4	1.38
cuckoo	2	2	1	1.4	1.38
cuddly	2	2	1	1.4	1.38
danube	2	2	1	1.4	1.38
dawkins	3	2	1	1.4	1.38
decaying	2	2	1	1.4	1.38
discriminating	2	2	1	1.4	1.38
dispersal	2	2	1	1.4	1.38
displeasure	2	2	1	1.4	1.38
doth	2	2	1	1.4	1.38
dps	1	2	1	1.4	1.38
dsm	2	2	1	1.4	1.38
dumber	2	2	1	1.4	1.38
dunkirk	2	2	1	1.4	1.38
dwarves	2	2	1	1.4	1.38
eyeshadow	3	2	1	1.4	1.38
fellowships	2	2	1	1.4	1.38
finisher	2	2	1	1.4	1.38
fluke	2	2	1	1.4	1.38
fondness	2	2	1	1.4	1.38
fsa	2	2	1	1.4	1.38
geologists	2	2	1	1.4	1.38
georg	2	2	1	1.4	1.38
ghostly	2	2	1	1.4	1.38
giuseppe	2	2	1	1.4	1.38
gliding	2	2	1	1.4	1.38
googled	2	2	1	1.4	1.38
gopro	2	2	1	1.4	1.38
grady	2	2	1	1.4	1.38
grating	2	2	1	1.4	1.38
gripped	2	2	1	1.4	1.38
grouse	2	2	1	1.4	1.38
growl	2	2	1	1.4	1.38
hater	2	2	1	1.4	1.38
hazy	2	2	1	1.4	1.38
heisman	2	2	1	1.4	1.38
hollis	3	2	1	1.4	1.38
horticultural	3	2	1	1.4	1.38
hpv	2	2	1	1.4	1.38
hypocrites	2	2	1	1.4	1.38
idealistic	2	2	1	1.4	1.38
imperialist	2	2	1	1.4	1.38
inflamed	2	2	1	1.4	1.38
innocents	2	2	1	1.4	1.38
islamists	3	2	1	1.4	1.38
isps	2	2	1	1.4	1.38
italics	3	2	1	1.4	1.38
ivf	2	2	1	1.4	1.38
jinx	2	2	1	1.4	1.38
jobless	2	2	1	1.4	1.38
jodie	2	2	1	1.4	1.38
joo	2	2	1	1.4	1.38
jurisprudence	3	2	1	1.4	1.38
justifiable	2	2	1	1.4	1.38
kellogg	2	2	1	1.4	1.38
kepler	2	2	1	1.4	1.38
lark	2	2	1	1.4	1.38
lecturing	2	2	1	1.4	1.38
lobes	2	2	1	1.4	1.38
louvre	2	2	1	1.4	1.38
lucille	2	2	1	1.4	1.38
lyft	2	2	1	1.4	1.38
masonic	2	2	1	1.4	1.38
mathieu	2	2	1	1.4	1.38
medics	2	2	1	1.4	1.38
meps	2	2	1	1.4	1.38
merritt	3	2	1	1.4	1.38
messengers	2	2	1	1.4	1.38
mohawk	3	2	1	1.4	1.38
monarchs	2	2	1	1.4	1.38
mortars	2	2	1	1.4	1.38
nafta	3	2	1	1.4	1.38
newsweek	2	2	1	1.4	1.38
niles	2	2	1	1.4	1.38
nosed	2	2	1	1.4	1.38
nukes	2	2	1	1.4	1.38
olaf	2	2	1	1.4	1.38
oldham	2	2	1	1.4	1.38
oleg	2	2	1	1.4	1.38
ordinances	1	2	1	1.4	1.38
overtaken	2	2	1	1.4	1.38
parlour	2	2	1	1.4	1.38
pasha	2	2	1	1.4	1.38
peoria	2	2	1	1.4	1.38
periodical	2	2	1	1.4	1.38
phew	2	2	1	1.4	1.38
pickering	2	2	1	1.4	1.38
pinched	2	2	1	1.4	1.38
postmaster	2	2	1	1.4	1.38
potts	2	2	1	1.4	1.38
powerfully	2	2	1	1.4	1.38
primate	2	2	1	1.4	1.38
puns	2	2	1	1.4	1.38
ranting	2	2	1	1.4	1.38
ratification	2	2	1	1.4	1.38
recited	2	2	1	1.4	1.38
reclamation	2	2	1	1.4	1.38
reece	2	2	1	1.4	1.38
refineries	2	2	1	1.4	1.38
refute	1	2	1	1.4	1.38
sculpted	2	2	1	1.4	1.38
sects	2	2	1	1.4	1.38
sedentary	3	2	1	1.4	1.38
sheriffs	2	2	1	1.4	1.38
shivering	2	2	1	1.4	1.38
shocker	2	2	1	1.4	1.38
shoulda	2	2	1	1.4	1.38
situational	2	2	1	1.4	1.38
skaters	2	2	1	1.4	1.38
soggy	2	2	1	1.4	1.38
sorcery	2	2	1	1.4	1.38
spades	2	2	1	1.4	1.38
spleen	2	2	1	1.4	1.38
stomping	2	2	1	1.4	1.38
stoop	2	2	1	1.4	1.38
stroking	2	2	1	1.4	1.38
stylistic	2	2	1	1.4	1.38
supergirl	2	2	1	1.4	1.38
superpowers	2	2	1	1.4	1.38
tentatively	2	2	1	1.4	1.38
thrice	2	2	1	1.4	1.38
touchy	2	2	1	1.4	1.38
trespassing	2	2	1	1.4	1.38
undergraduates	2	2	1	1.4	1.38
unplanned	2	2	1	1.4	1.38
unsuspecting	2	2	1	1.4	1.38
unwelcome	2	2	1	1.4	1.38
unwell	2	2	1	1.4	1.38
vacate	2	2	1	1.4	1.38
venting	2	2	1	1.4	1.38
warring	2	2	1	1.4	1.38
wetland	2	2	1	1.4	1.38
whitehead	2	2	1	1.4	1.38
yemeni	3	2	1	1.4	1.38
yoko	2	2	1	1.4	1.38
abomination	2	2	1	1.4	1.35
acs	2	2	1	1.4	1.35
acutely	2	2	1	1.4	1.35
adherents	2	2	1	1.4	1.35
alexei	2	2	1	1.4	1.35
allotment	2	2	1	1.4	1.35
amplifiers	2	2	1	1.4	1.35
angelic	2	2	1	1.4	1.35
antisocial	2	2	1	1.4	1.35
anxieties	2	2	1	1.4	1.35
aries	2	2	1	1.4	1.35
associating	2	2	1	1.4	1.35
astral	2	2	1	1.4	1.35
astray	2	2	1	1.4	1.35
baffling	2	2	1	1.4	1.35
banded	2	2	1	1.4	1.35
bathed	2	2	1	1.4	1.35
betraying	2	2	1	1.4	1.35
bhai	2	2	1	1.4	1.35
bharat	3	2	1	1.4	1.35
blunder	2	2	1	1.4	1.35
booing	2	2	1	1.4	1.35
bowlers	2	2	1	1.4	1.35
brownish	2	2	1	1.4	1.35
buddhists	3	2	1	1.4	1.35
bummed	2	2	1	1.4	1.35
burdened	2	2	1	1.4	1.35
cfo	2	2	1	1.4	1.35
chaser	2	2	1	1.4	1.35
chet	2	2	1	1.4	1.35
chipotle	2	2	1	1.4	1.35
choreographer	2	2	1	1.4	1.35
clams	2	2	1	1.4	1.35
coates	2	2	1	1.4	1.35
colchester	2	2	1	1.4	1.35
commotion	2	2	1	1.4	1.35
congressmen	2	2	1	1.4	1.35
cummins	2	2	1	1.4	1.35
cynicism	2	2	1	1.4	1.35
darkened	2	2	1	1.4	1.35
dazed	2	2	1	1.4	1.35
debatable	2	2	1	1.4	1.35
devolved	2	2	1	1.4	1.35
dinah	2	2	1	1.4	1.35
doppler	2	2	1	1.4	1.35
dowry	2	2	1	1.4	1.35
drinkers	1	2	1	1.4	1.35
duality	2	2	1	1.4	1.35
egan	2	2	1	1.4	1.35
endearing	2	2	1	1.4	1.35
etching	2	2	1	1.4	1.35
exemplified	2	2	1	1.4	1.35
extermination	2	2	1	1.4	1.35
eyre	2	2	1	1.4	1.35
fancied	2	2	1	1.4	1.35
fatima	2	2	1	1.4	1.35
feldman	3	2	1	1.4	1.35
firefly	2	2	1	1.4	1.35
fleetwood	2	2	1	1.4	1.35
foraging	2	2	1	1.4	1.35
forbids	2	2	1	1.4	1.35
foreword	2	2	1	1.4	1.35
fsu	2	2	1	1.4	1.35
goldie	2	2	1	1.4	1.35
golds	2	2	1	1.4	1.35
grandchild	2	2	1	1.4	1.35
grossing	2	2	1	1.4	1.35
habitable	2	2	1	1.4	1.35
hails	2	2	1	1.4	1.35
hallways	2	2	1	1.4	1.35
harem	2	2	1	1.4	1.35
hawkeye	4	2	1	1.4	1.35
hilda	2	2	1	1.4	1.35
hippo	2	2	1	1.4	1.35
hypnotic	2	2	1	1.4	1.35
imagines	2	2	1	1.4	1.35
inaction	2	2	1	1.4	1.35
inconclusive	2	2	1	1.4	1.35
incubator	2	2	1	1.4	1.35
inept	2	2	1	1.4	1.35
inexplicable	2	2	1	1.4	1.35
inseparable	2	2	1	1.4	1.35
institutionalized	2	2	1	1.4	1.35
instructing	2	2	1	1.4	1.35
juries	2	2	1	1.4	1.35
juror	2	2	1	1.4	1.35
kinship	2	2	1	1.4	1.35
lenient	2	2	1	1.4	1.35
likened	2	2	1	1.4	1.35
lockout	2	2	1	1.4	1.35
lube	2	2	1	1.4	1.35
luton	2	2	1	1.4	1.35
macon	2	2	1	1.4	1.35
marcelo	3	2	1	1.4	1.35
martins	2	2	1	1.4	1.35
mathematicians	2	2	1	1.4	1.35
mathew	2	2	1	1.4	1.35
mediate	2	2	1	1.4	1.35
mfa	2	2	1	1.4	1.35
micah	2	2	1	1.4	1.35
millimeter	2	2	1	1.4	1.35
minaj	2	2	1	1.4	1.35
moans	2	2	1	1.4	1.35
moderates	2	2	1	1.4	1.35
modernism	2	2	1	1.4	1.35
moira	2	2	1	1.4	1.35
monasteries	3	2	1	1.4	1.35
monique	2	2	1	1.4	1.35
napier	2	2	1	1.4	1.35
narrows	2	2	1	1.4	1.35
nawaz	2	2	1	1.4	1.35
negotiator	2	2	1	1.4	1.35
niggas	3	2	1	1.4	1.35
nomadic	2	2	1	1.4	1.35
observance	2	2	1	1.4	1.35
penance	2	2	1	1.4	1.35
pinning	2	2	1	1.4	1.35
planks	2	2	1	1.4	1.35
pluck	2	2	1	1.4	1.35
postdoctoral	3	2	1	1.4	1.35
potus	2	2	1	1.4	1.35
pressuring	2	2	1	1.4	1.35
prometheus	2	2	1	1.4	1.35
puffy	2	2	1	1.4	1.35
puzzling	2	2	1	1.4	1.35
qpr	2	2	1	1.4	1.35
quail	2	2	1	1.4	1.35
quirk	2	2	1	1.4	1.35
rabid	2	2	1	1.4	1.35
rafa	2	2	1	1.4	1.35
rasmussen	3	2	1	1.4	1.35
redneck	2	2	1	1.4	1.35
reformer	2	2	1	1.4	1.35
reformers	2	2	1	1.4	1.35
rehearsing	2	2	1	1.4	1.35
reiterate	2	2	1	1.4	1.35
resonant	2	2	1	1.4	1.35
schwarzenegger	4	2	1	1.4	1.35
scorn	1	2	1	1.4	1.35
shay	2	2	1	1.4	1.35
shippers	2	2	1	1.4	1.35
skillful	2	2	1	1.4	1.35
skywalker	2	2	1	1.4	1.35
slowest	2	2	1	1.4	1.35
sonata	2	2	1	1.4	1.35
southend	2	2	1	1.4	1.35
stampede	2	2	1	1.4	1.35
standoff	1	2	1	1.4	1.35
stately	2	2	1	1.4	1.35
steered	2	2	1	1.4	1.35
straightened	2	2	1	1.4	1.35
supernova	2	2	1	1.4	1.35
surrendering	2	2	1	1.4	1.35
tanned	2	2	1	1.4	1.35
tantrum	2	2	1	1.4	1.35
tapering	2	2	1	1.4	1.35
tectonic	3	2	1	1.4	1.35
templar	2	2	1	1.4	1.35
tmz	2	2	1	1.4	1.35
tna	2	2	1	1.4	1.35
toxicology	2	2	1	1.4	1.35
transfusion	2	2	1	1.4	1.35
undermines	1	2	1	1.4	1.35
upheaval	2	2	1	1.4	1.35
valentino	3	2	1	1.4	1.35
verona	2	2	1	1.4	1.35
viewership	2	2	1	1.4	1.35
vouch	2	2	1	1.4	1.35
wcw	2	2	1	1.4	1.35
worsened	2	2	1	1.4	1.35
zoos	2	2	1	1.4	1.35
aggravating	2	2	1	1.3	1.32
altercation	1	2	1	1.3	1.32
ancients	2	2	1	1.3	1.32
appleton	2	2	1	1.3	1.32
archaeologist	2	2	1	1.3	1.32
armada	2	2	1	1.3	1.32
arousal	1	2	1	1.3	1.32
arsene	3	2	1	1.3	1.32
atrium	2	2	1	1.3	1.32
atv	2	2	1	1.3	1.32
atypical	2	2	1	1.3	1.32
authorizing	2	2	1	1.3	1.32
autographs	2	2	1	1.3	1.32
bannon	2	2	1	1.3	1.32
barrie	2	2	1	1.3	1.32
bavarian	3	2	1	1.3	1.32
beacons	2	2	1	1.3	1.32
bearers	2	2	1	1.3	1.32
becca	2	2	1	1.3	1.32
bingham	2	2	1	1.3	1.32
bouncer	2	2	1	1.3	1.32
bracing	2	2	1	1.3	1.32
breezy	2	2	1	1.3	1.32
brunt	2	2	1	1.3	1.32
bucky	2	2	1	1.3	1.32
cancels	2	2	1	1.3	1.32
candice	2	2	1	1.3	1.32
cashmere	2	2	1	1.3	1.32
chaps	2	2	1	1.3	1.32
churning	2	2	1	1.3	1.32
clarinet	2	2	1	1.3	1.32
clashed	1	2	1	1.3	1.32
comforted	2	2	1	1.3	1.32
confesses	2	2	1	1.3	1.32
confluence	2	2	1	1.3	1.32
consented	2	2	1	1.3	1.32
consultative	2	2	1	1.3	1.32
contesting	2	2	1	1.3	1.32
contraband	3	2	1	1.3	1.32
cookery	2	2	1	1.3	1.32
criminally	2	2	1	1.3	1.32
crocodiles	3	2	1	1.3	1.32
crutches	2	2	1	1.3	1.32
custodian	2	2	1	1.3	1.32
decisively	2	2	1	1.3	1.32
delinquent	3	2	1	1.3	1.32
democratically	2	2	1	1.3	1.32
deodorant	3	2	1	1.3	1.32
detonated	2	2	1	1.3	1.32
disappointments	2	2	1	1.3	1.32
disapprove	2	2	1	1.3	1.32
dobson	2	2	1	1.3	1.32
dodged	2	2	1	1.3	1.32
dormitory	2	2	1	1.3	1.32
dredging	2	2	1	1.3	1.32
emigrated	2	2	1	1.3	1.32
eradication	2	2	1	1.3	1.32
erasmus	2	2	1	1.3	1.32
esl	1	2	1	1.3	1.32
ethnically	2	2	1	1.3	1.32
evangelicals	2	2	1	1.3	1.32
evoked	2	2	1	1.3	1.32
excesses	2	2	1	1.3	1.32
fainted	2	2	1	1.3	1.32
femininity	2	2	1	1.3	1.32
ferns	2	2	1	1.3	1.32
fickle	2	2	1	1.3	1.32
figurative	2	2	1	1.3	1.32
flared	2	2	1	1.3	1.32
footwork	2	2	1	1.3	1.32
fraught	1	2	1	1.3	1.32
fronted	2	2	1	1.3	1.32
galilee	2	2	1	1.3	1.32
gallup	2	2	1	1.3	1.32
greets	2	2	1	1.3	1.32
groan	2	2	1	1.3	1.32
gunna	2	2	1	1.3	1.32
gunned	2	2	1	1.3	1.32
handouts	2	2	1	1.3	1.32
hangout	2	2	1	1.3	1.32
hartman	2	2	1	1.3	1.32
havin	2	2	1	1.3	1.32
henson	2	2	1	1.3	1.32
hives	2	2	1	1.3	1.32
hiya	2	2	1	1.3	1.32
hoist	2	2	1	1.3	1.32
hubble	2	2	1	1.3	1.32
huff	2	2	1	1.3	1.32
hunk	2	2	1	1.3	1.32
idc	2	2	1	1.3	1.32
incite	2	2	1	1.3	1.32
industrialized	2	2	1	1.3	1.32
informally	2	2	1	1.3	1.32
inhalation	2	2	1	1.3	1.32
insides	2	2	1	1.3	1.32
intoxication	2	2	1	1.3	1.32
isotopes	2	2	1	1.3	1.32
jagged	2	2	1	1.3	1.32
joachim	3	2	1	1.3	1.32
josiah	2	2	1	1.3	1.32
jv	2	2	1	1.3	1.32
katharine	3	2	1	1.3	1.32
kavanaugh	2	2	1	1.3	1.32
laces	2	2	1	1.3	1.32
lamented	2	2	1	1.3	1.32
lasagna	2	2	1	1.3	1.32
lucian	2	2	1	1.3	1.32
marissa	2	2	1	1.3	1.32
markus	2	2	1	1.3	1.32
marlene	2	2	1	1.3	1.32
massacred	2	2	1	1.3	1.32
massacres	2	2	1	1.3	1.32
maturing	2	2	1	1.3	1.32
mcintosh	2	2	1	1.3	1.32
midwestern	2	2	1	1.3	1.32
minding	2	2	1	1.3	1.32
mori	2	2	1	1.3	1.32
morty	2	2	1	1.3	1.32
motorized	2	2	1	1.3	1.32
mouthpiece	2	2	1	1.3	1.32
murky	1	2	1	1.3	1.32
neutralize	2	2	1	1.3	1.32
nicholls	2	2	1	1.3	1.32
overgrown	2	2	1	1.3	1.32
patriarchy	2	2	1	1.3	1.32
patsy	3	2	1	1.3	1.32
pdp	2	2	1	1.3	1.32
peaking	2	2	1	1.3	1.32
pedagogy	3	2	1	1.3	1.32
philanthropist	3	2	1	1.3	1.32
piedmont	2	2	1	1.3	1.32
pinto	2	2	1	1.3	1.32
pontiac	2	2	1	1.3	1.32
prc	2	2	1	1.3	1.32
professed	2	2	1	1.3	1.32
qing	2	2	1	1.3	1.32
rants	2	2	1	1.3	1.32
rashid	2	2	1	1.3	1.32
reaffirmed	2	2	1	1.3	1.32
reciting	2	2	1	1.3	1.32
relinquish	2	2	1	1.3	1.32
resists	2	2	1	1.3	1.32
resolute	2	2	1	1.3	1.32
restricts	2	2	1	1.3	1.32
retainer	2	2	1	1.3	1.32
rethinking	2	2	1	1.3	1.32
runways	2	2	1	1.3	1.32
scoreless	2	2	1	1.3	1.32
seawater	2	2	1	1.3	1.32
secures	2	2	1	1.3	1.32
sentient	1	2	1	1.3	1.32
separatist	2	2	1	1.3	1.32
serb	2	2	1	1.3	1.32
serbs	2	2	1	1.3	1.32
sikhs	2	2	1	1.3	1.32
skyscrapers	3	2	1	1.3	1.32
slurs	2	2	1	1.3	1.32
slutty	2	2	1	1.3	1.32
smurf	2	2	1	1.3	1.32
spielberg	2	2	1	1.3	1.32
stabilizing	2	2	1	1.3	1.32
stinky	2	2	1	1.3	1.32
stockpile	2	2	1	1.3	1.32
strikingly	2	2	1	1.3	1.32
stumps	2	2	1	1.3	1.32
subordinates	2	2	1	1.3	1.32
theologians	2	2	1	1.3	1.32
tilting	2	2	1	1.3	1.32
trailed	1	2	1	1.3	1.32
twigs	2	2	1	1.3	1.32
ucl	2	2	1	1.3	1.32
uhm	2	2	1	1.3	1.32
umpires	2	2	1	1.3	1.32
unharmed	3	2	1	1.3	1.32
uva	2	2	1	1.3	1.32
vfl	2	2	1	1.3	1.32
vodafone	2	2	1	1.3	1.32
warrington	3	2	1	1.3	1.32
wondrous	2	2	1	1.3	1.32
woodrow	2	2	1	1.3	1.32
woof	2	2	1	1.3	1.32
zhu	2	2	1	1.3	1.32
abdel	2	2	1	1.3	1.29
abundantly	2	2	1	1.3	1.29
adoration	2	2	1	1.3	1.29
affectionately	2	2	1	1.3	1.29
affliction	2	2	1	1.3	1.29
aguero	3	2	1	1.3	1.29
alluded	2	2	1	1.3	1.29
amounting	2	2	1	1.3	1.29
ams	2	2	1	1.3	1.29
ariz	2	2	1	1.3	1.29
arya	2	2	1	1.3	1.29
ashe	2	2	1	1.3	1.29
awww	2	2	1	1.3	1.29
backfire	2	2	1	1.3	1.29
bathurst	2	2	1	1.3	1.29
belinda	2	2	1	1.3	1.29
bethel	3	2	1	1.3	1.29
bonn	2	2	1	1.3	1.29
bookshop	2	2	1	1.3	1.29
botox	2	2	1	1.3	1.29
bowers	2	2	1	1.3	1.29
bridesmaids	2	2	1	1.3	1.29
brooding	2	2	1	1.3	1.29
burberry	2	2	1	1.3	1.29
canes	2	2	1	1.3	1.29
celebs	2	2	1	1.3	1.29
championed	2	2	1	1.3	1.29
clapped	2	2	1	1.3	1.29
clerics	2	2	1	1.3	1.29
coerced	2	2	1	1.3	1.29
conspirators	2	2	1	1.3	1.29
conspired	2	2	1	1.3	1.29
conspiring	2	2	1	1.3	1.29
contraceptive	1	2	1	1.3	1.29
corrosive	2	2	1	1.3	1.29
counterpoint	2	2	1	1.3	1.29
cowardice	2	2	1	1.3	1.29
cuddling	2	2	1	1.3	1.29
cyclops	2	2	1	1.3	1.29
dahl	2	2	1	1.3	1.29
defied	2	2	1	1.3	1.29
depictions	2	2	1	1.3	1.29
derailed	3	2	1	1.3	1.29
diseased	2	2	1	1.3	1.29
disqualification	2	2	1	1.3	1.29
dusted	2	2	1	1.3	1.29
enacting	2	2	1	1.3	1.29
ennis	2	2	1	1.3	1.29
envisaged	2	2	1	1.3	1.29
epl	2	2	1	1.3	1.29
esquire	2	2	1	1.3	1.29
exhale	2	2	1	1.3	1.29
fanning	2	2	1	1.3	1.29
farley	2	2	1	1.3	1.29
fergus	2	2	1	1.3	1.29
firemen	2	2	1	1.3	1.29
fission	2	2	1	1.3	1.29
fives	2	2	1	1.3	1.29
flurry	1	2	1	1.3	1.29
folio	2	2	1	1.3	1.29
frugal	2	2	1	1.3	1.29
fugitives	2	2	1	1.3	1.29
galore	2	2	1	1.3	1.29
gestapo	2	2	1	1.3	1.29
gk	2	2	1	1.3	1.29
glimmer	2	2	1	1.3	1.29
goon	2	2	1	1.3	1.29
gq	2	2	1	1.3	1.29
graces	2	2	1	1.3	1.29
grandkids	2	2	1	1.3	1.29
groovy	2	2	1	1.3	1.29
gully	2	2	1	1.3	1.29
handball	2	2	1	1.3	1.29
harmonies	2	2	1	1.3	1.29
hereford	2	2	1	1.3	1.29
hickey	2	2	1	1.3	1.29
hijack	2	2	1	1.3	1.29
hologram	2	2	1	1.3	1.29
homicides	1	2	1	1.3	1.29
horatio	2	2	1	1.3	1.29
humankind	2	2	1	1.3	1.29
hydroelectric	2	2	1	1.3	1.29
immunology	2	2	1	1.3	1.29
indulging	2	2	1	1.3	1.29
ingested	2	2	1	1.3	1.29
intensifies	2	2	1	1.3	1.29
intruders	3	2	1	1.3	1.29
ipads	2	2	1	1.3	1.29
izzy	2	2	1	1.3	1.29
judgements	2	2	1	1.3	1.29
karan	2	2	1	1.3	1.29
kayla	2	2	1	1.3	1.29
landowner	2	2	1	1.3	1.29
levers	2	2	1	1.3	1.29
lilac	2	2	1	1.3	1.29
limelight	2	2	1	1.3	1.29
lister	2	2	1	1.3	1.29
loathe	2	2	1	1.3	1.29
loopholes	2	2	1	1.3	1.29
macaroni	3	2	1	1.3	1.29
maclean	2	2	1	1.3	1.29
mantis	2	2	1	1.3	1.29
mayan	2	2	1	1.3	1.29
merrick	2	2	1	1.3	1.29
midsummer	2	2	1	1.3	1.29
milligrams	2	2	1	1.3	1.29
mimics	2	2	1	1.3	1.29
minsk	2	2	1	1.3	1.29
misunderstandings	2	2	1	1.3	1.29
momentous	2	2	1	1.3	1.29
mules	2	2	1	1.3	1.29
nasser	2	2	1	1.3	1.29
nightclubs	2	2	1	1.3	1.29
nightfall	2	2	1	1.3	1.29
